movieId,bias,vector,title
26748,-0.0112605577611708,"1.03795381750925,-0.331776733481243,0.662078232135104,-0.286892275756862,-0.630663852254392,-0.183417626786063,-0.366824637610454,-0.37070071015385,-0.317789285178985,0.514935278363267",Lone Star
2171,0.0323965614320712,"0.132017215883091,0.313729020703481,0.396388188996177,0.255996579494163,0.0871221450561744,-0.157738712072994,0.146590050433372,-0.204287126999486,-0.279135007155007,-0.156119667943296",Wet Hot American Summer
9012,0.0334874907668158,"-0.175111493299722,0.0254461280112498,0.20764261195153,0.334279127732876,0.295398255437199,-0.445971746984567,0.138180956671171,0.0984152992746976,-0.086069300656867,0.357732260599376",Jackass: The Movie
1636,0.0364607951082956,"-0.074984869250973,-0.423915803858718,-0.0928695221486909,0.210984747324155,-0.0538314118245933,-0.338877919991298,0.0851712953193638,0.31969534320031,0.0920521308447296,0.613594244793835",Bedazzled
9889,-0.0648578448525668,"-0.0869493626426031,-0.22095922936785,0.0613393404605067,0.364072252388236,-0.0858545230753896,-0.275617806832817,0.171593557379315,0.275901160146585,0.088771367902193,0.786927052224171",Shallow Hal
441,-0.16091290589589902,"0.320189538027941,-0.0273859668033205,0.196526855464788,0.308941096852112,-0.0151202392109756,0.045788249596122,0.13380085573827,-0.177192715382443,-0.21463241781813,-0.256567944438895",Human Nature
501,-0.159328090240751,"0.0697661079274524,0.546720579682627,0.274609820952805,0.175729030082415,-0.0506270480420938,0.12980847474292,0.0311175098967044,-0.589186397376244,-0.196977825418181,-0.534346079311986",Grizzly Man
9102,-0.047602639198844006,"0.882599835554622,-0.744634629040843,-0.113905950092332,-0.870098393980913,-0.262929562444458,-0.0752850289359224,-0.36167854727,0.169242565923719,0.0987399989016578,0.241078119178311",Screamers
39514,-0.26145385470112303,"-0.680791545086919,0.198358460099182,-0.187620614083689,-0.0717863329116871,0.333764534931836,0.273827428194388,0.208854756676988,0.285683292294536,0.263880303080322,-0.166565349539467",RED
10314,-0.0771957466547087,"0.00564660247773357,-0.481140030944004,-0.132973940831839,0.187736071788239,-0.306681340739299,0.0320704450527333,-0.0177912296252818,0.512176496657014,0.218469652430515,1.14906041552998",She's All That
693,-0.10819703641077999,"-0.515307333089866,0.00561993698522569,-0.128844390947264,0.401882097581097,0.145928243970045,-0.0519753732801671,0.35213252158598,0.271994300746965,0.200153327022035,0.542840918180615",Meet the Fockers
11229,-0.11254317743319099,"1.02457533143689,-0.211693953788589,0.269224862435286,-0.389901650258463,-0.224314570516649,-0.195471065635751,-0.393519918158057,-0.225623867924023,-0.293300032520045,0.2028404583714",Freeway
11459,-0.128139186541244,"-0.508015264898172,0.168769077064025,-0.189982082205763,0.204561396396613,0.0214226129334916,-0.0597617136413576,0.325495984252019,-0.00162646994932433,0.359339132793977,0.585919597417727",Sky High
7859,-0.18069333162678303,"-0.066196354955927,0.491761771841381,0.116761707681805,0.227642478294891,-0.0174364940402214,0.170380052960459,0.164159903714413,-0.289662339367192,-0.314701141800959,-0.516589823195719",Half Nelson
9490,0.024841749538407,"0.331480320048065,-0.176322836666173,0.363204880956474,-0.0411830183088948,0.159854628913674,-0.576649974212304,-0.147070367748467,0.158492279192916,0.010700353512224,0.303916055547857",Half Baked
10210,0.0597126529224078,"0.504395646336513,-0.557000372053863,0.0812793370176048,0.128017118006385,-0.280168252203071,-0.174729985856996,-0.243674282348903,0.09870969827128,0.0965758779684751,0.53280613323245",A Midsummer Night's Dream
8681,-0.07257861632092301,"-0.810708935760406,0.42695835811974,-0.0902883911264722,-0.0117728378106065,0.312134016309452,0.214587691440535,0.479407531410628,0.0224911884275756,0.305522132702285,-0.300031364682517",Taken
12162,-0.0568848702579827,"-0.544441737126833,0.675255891561523,0.099642805371095,-0.0531576827864968,0.20704034015909,0.0593523763708654,0.27753218712673,-0.237513620359162,0.0580198748823531,-0.359083417143491",The Hurt Locker
11970,0.0534055691223992,"-0.0999866283678015,-0.573744994844797,-0.201267710844231,-0.0417073617873441,-0.291907913718603,0.496991397504302,-0.00831135066859408,0.429672166523941,0.322379775826943,0.300228834708401",Hercules
9449,-0.142160833259847,"0.469613230652334,-0.498848465036303,-0.0126869375973913,-0.00373338439237578,-0.53068431038637,-0.178501735725209,-0.195549199633891,0.0715214671923501,0.0622113115202642,0.89226750579008",The Borrowers
20504,-0.17509956842469196,"-0.824041759137577,0.322336077409851,-0.219930688589155,-0.156648071685141,0.334936243282039,0.302014532206922,0.358669379568855,0.229907802974537,0.147147533919332,-0.244650261430978",The Book of Eli
10360,-0.153340312890559,"-0.173401985041618,0.60203754449265,0.330149804172257,-0.0674952388185297,0.101575518925812,0.451850943942764,0.0484465198344881,-0.342624077955647,-0.454225464591334,-0.786875385952785",Hunger
978,-0.04982205671644901,"0.443420943807537,-0.215773280221135,0.11021253657215,-0.00130896751444294,-0.167400916515642,-0.275439139602354,-0.101887994605314,0.186414601513576,-0.00919213053429339,0.292972723905543",Seven Years in Tibet
1428,-0.16297890087686998,"-0.181979648016222,-0.0548893104780576,0.115925258667789,0.313658104761239,0.237126823362937,-0.37114350265245,0.136553950260971,0.0302438201595907,0.00150092345560437,0.0951521151354387",Once Upon a Time in Mexico
24803,-0.225480499219708,"-0.466398794306291,0.483802230030883,-0.295537029439884,0.270267896757099,-0.118486045212309,0.376433450447721,0.278623567018725,0.0606062405769416,0.261263807214158,0.483621192742575",Julie & Julia
9623,-0.103774448241529,"1.02866978480472,-0.719854861317351,0.0667143174385354,-0.939676983087434,-0.601052302575146,0.223896356537254,-0.245736201239669,0.283367586966585,0.326936191441662,0.24089166791231",The Juror
330459,-0.11272810092387801,"-0.735556256883685,0.434217812130436,-0.258700804216996,-0.256752611139053,0.164946546199745,0.537586918598834,0.2041241649974,0.0621082748487816,0.107035069249471,-0.465311038973542",Rogue One: A Star Wars Story
283995,-0.27589554646301095,"-0.789284081486492,0.649998547257344,-0.289726619923814,-0.419480632601812,0.305043001861839,0.471763810622544,0.0325370879940403,0.0597915224470465,0.145187276321136,-0.271966215021209",Guardians of the Galaxy Vol. 2
9273,0.18053648329729102,"0.610306914923286,-0.463660335058262,-0.0542911896948622,-0.268880167349016,-0.17847806566636,-0.0571050193893106,0.0977804184760375,0.0699911091288219,0.165319143457873,0.0614429727266525",Ace Ventura: When Nature Calls
11975,-0.0184291252177845,"0.644412414052794,-0.338729475736042,0.137507654247036,-0.0252630728067154,-0.17688486824693,-0.268280898111449,-0.0744821851130189,0.119045863247037,-0.0050341577202105,0.440354825735222",The Rainmaker
11774,-0.146974485253552,"-0.564031399359218,0.0932746819357985,-0.191052888723841,0.515821033625376,0.10381039449081,0.102729181130774,0.194749301585517,-0.0528548119663492,0.0728019862446024,0.253588663921328",Lemony Snicket's A Series of Unfortunate Events
51540,-0.152594606248387,"-0.775458607218415,0.585067022254217,-0.175319758156151,-0.192084703079663,0.157231101085286,0.429190845527021,0.373131753234869,0.277875006272513,0.213253839609992,-0.00639081672365382",Horrible Bosses
9886,0.0348703752268354,"0.815810201187322,-0.691146236224762,0.0480301069327254,-0.495555061454122,-0.127558430008476,-0.0827037193710019,-0.091927191488378,0.00474215648886917,0.0480368978310903,-0.123050945165681",Johnny Mnemonic
10987,0.00038198211563585696,"0.748491681871134,-0.516282503635124,0.203340457286386,-0.822211833420167,-0.203190582148647,-0.12268054847529,-0.387484252119099,0.143720041550999,0.262117548108646,0.853370895720925",Halloween: The Curse of Michael Myers
284052,-0.2932393177284,"-0.908778889929818,0.407301756519917,-0.233504352597139,-0.271405956841488,0.180644331332853,0.593667516052138,0.217907781759521,0.136929090891276,0.198471900137092,-0.321576503355829",Doctor Strange
884,0.294627026013504,"0.655707015123758,0.0563192943008761,0.242427279558898,-0.290883462988552,-0.148709205998935,-0.0722158791129138,-0.23259546148124,-0.085351464462258,-0.109249753603976,-0.0740058257048619",Crash
6440,-0.16999753596285097,"0.317541637613671,-0.109768656467741,0.214724571385328,0.541881855342443,-0.159580519640516,-0.197584643810767,0.187000615382781,-0.249036506079478,-0.153903832566876,0.360231117076614",The Shipping News
4824,-0.0446745313864507,"0.29597905565552,-0.632322566040304,0.0202730635415935,-0.255269728842827,0.219383046692319,-0.466596545791591,-0.0173846428595629,0.329248492615983,0.114653843058356,0.201289131087813",The Jackal
15060,-0.203799092922102,"-0.660338083095645,0.306488648249177,0.121226821205448,-0.117045168046645,0.294846610767625,0.218721289260655,0.188262523163197,-0.0190659825004734,-0.0574581989225914,-0.108909155493421",Futurama: Into the Wild Green Yonder
11517,0.000746808239257233,"0.951298992496,-0.656606952345809,-0.118837326626449,-0.754278398933451,-0.175140502287251,-0.00508997302328657,-0.352371549864612,0.203301873477208,-0.0147954093946687,0.398903399880205",Money Train
57214,-0.268008115948339,"-0.706027300876244,0.653005497697843,-0.0668518268170601,-0.382470206520147,0.440162629611508,0.436124015433436,0.217772352668738,0.257567782212257,0.17305384784819,0.0572150074473682",Project X
10830,0.0130301919275415,"0.488875788245765,-0.547849413143433,-0.119919027334581,-0.361654934450318,-0.721616022574466,0.403069387383462,-0.0793570791574338,0.0781743101516497,0.242797917030933,0.480419756452844",Matilda
8007,-0.137121966619117,"-0.224272554331632,-0.25953294952464,0.136074790247325,0.418905699224703,0.323580754846719,-0.442601374402389,0.184658902005698,0.373590196043075,0.203272312373138,0.424970295166664",Behind Enemy Lines
414,-0.0787527746502807,"1.00477565914397,-0.478329692777795,0.00249653862036,-0.467425218877648,-0.545265343440035,-0.0495723328283397,0.296219259981592,-0.359143856225783,0.336975039991936,0.00583290613732406",Batman Forever
10153,0.0600831063097245,"0.142937920823896,-0.529390321225726,0.0535850612845624,-0.110716830599574,0.256776900801111,-0.339855496764286,-0.28085770467898,0.269735552381902,-0.0649240322274593,0.190814459895851",Sphere
1452,-0.0844574237982742,"-0.381696132156788,-0.0284992003850224,-0.176483950733778,0.360188305597967,0.348877793115459,-0.210746511555835,0.251183774648048,0.168036168556456,0.0787553417511142,0.112541675718154",Superman Returns
4806,-0.0455567590241329,"0.126218294786613,-0.610989443624816,-0.168020074393623,0.188693169135407,-0.35132739024801,0.110887236989918,0.000808176870431794,0.535780901691718,0.400545624293065,0.949729754180035",Runaway Bride
59859,-0.27651413667145097,"-0.762404600198111,0.532156330292739,-0.301568679488685,-0.318610031909908,0.355014013731777,0.348969274411941,0.166931101199667,0.228043095664787,0.22943706351399,-0.0596158743278883",Kick-Ass 2
6278,-0.0840135144693486,"-0.175679803617542,-0.193628497557807,-0.0893172809610087,0.215604002914087,0.429673403809925,-0.449848419946579,0.193556473608786,0.167511882484985,0.144671040884714,0.199575765981383",Reign of Fire
11008,0.103171475342324,"0.693737496698107,-0.498575961554936,-0.116599309555246,-0.713524637031717,-0.312980646927023,0.0126302232463951,-0.255770797663634,0.225687403000757,0.247745573889092,0.393952560496682",Major Payne
11359,0.0247629393190728,"0.887559586247207,-0.59198885417504,-0.156270628439247,-0.410339802092313,-0.645914983619688,0.285941511343173,-0.0723234859189943,0.13841016378175,0.182184022822977,0.422874332868176",The Indian in the Cupboard
2639,-0.182986399564919,"0.893460455974279,-0.0561060250595682,0.246482350329465,-0.14279693558599,-0.442513677598474,-0.100945600657739,-0.345937271519742,-0.286483109371345,-0.228226418139692,0.0692367336668587",Deconstructing Harry
9270,-0.13685347924563498,"-0.248443670723745,0.673164677914782,0.201790086162543,0.0679919848938585,0.13866142645898,-0.0108538892573098,0.145702572487839,-0.453306797340021,-0.209850553810268,-0.543202867418503",Brick
9824,-0.166177544990395,"0.474626005181797,-0.526291405673631,0.0616522699340059,0.0596409127996877,0.0099811739512206,-0.309135963141305,-0.365529555723726,0.0511002208750168,-0.311964754444136,0.273137191994882",Mystery Men
11683,-0.129269842272482,"-0.232946386202884,-0.0338020123542692,0.228309663071197,0.0878047312927319,0.334281165088381,-0.274943861707888,0.263346262636258,-0.170756030648218,-0.0251087040345563,-0.371667216638082",Land of the Dead
23048,-0.192024456811205,"-0.635039447633972,0.532114735712837,-0.083799107603272,-0.169810930760561,0.137573003599831,0.201084930117742,0.185435653124833,0.108604870234583,0.117294979459798,-0.0074077975160593",Hot Tub Time Machine
302,0.0245966345632665,"0.389634339091723,0.0780224011463058,0.186483510891027,0.485132619048119,-0.120492454810675,-0.141761667067292,0.184306827790176,-0.435675740248534,-0.369682844421642,-0.0580898040424224",Swimming Pool
11862,0.0561381834052551,"0.931168871556666,-0.759783351164903,-0.0891811788909211,-0.586422099739387,-0.816169383430643,0.260001908927553,0.224560185019979,-0.0619633829928203,0.302351556940155,0.344845878124419",Father of the Bride Part II
12159,0.126315279910586,"0.128547200314024,-0.184787868880951,0.133549954875941,0.124566011593042,-0.0300161875346973,-0.213691135490382,-0.129454799309434,0.175926109313469,0.00897423802159761,0.537779842962712",What Dreams May Come
869,-0.11233195369600801,"-0.152759071390167,-0.404446876915357,-0.163421719308634,0.307249681148629,0.376536784781712,-0.221120072561392,0.0467756214398167,0.290191012643106,-0.0601798647844723,0.236491177380364",Planet of the Apes
10865,-0.038311171566442,"-0.460210005871979,-0.240325855760401,-0.209347571055001,0.287683380944838,0.100891210718488,-0.128140007610172,0.0735930768108166,0.282074392222683,0.245061779982941,0.632574402922767",Atlantis: The Lost Empire
8698,-0.19444658502841197,"-0.52144528891948,-0.0908546536925349,-0.154896397104661,0.195535902715347,0.440267498208556,-0.16459012446819,0.288997548772136,0.216977077804019,0.222415053130706,0.197531131863983",The League of Extraordinary Gentlemen
1487,-0.14053648783364403,"-0.479450057313896,0.0192395731959085,-0.152037180477514,0.21309624260166,0.459610113051814,-0.032373737308765,0.0117509916409284,6.8077921055165E-05,-0.0206943843117257,-0.109640770583112",Hellboy
2114,-0.029260611562157004,"-0.0770927035459468,-0.43114303630126,-0.184100102935041,0.26611596076402,0.479469975043465,-0.40169896682717,-0.231556995487391,0.142353755986187,-0.183190624208991,0.109508216302868",Final Fantasy: The Spirits Within
1495,-0.10489710114505801,"-0.586561281648758,0.141631449099289,-0.101389561811131,0.247591099388773,0.48069219608489,-0.211756127540618,0.238499816325399,0.0899956004137477,0.0480895807585478,-0.122515310558898",Kingdom of Heaven
2059,-0.0985006801931094,"-0.574710738795461,-0.296267151060302,-0.412053903114334,0.438139149199969,0.229028905213584,0.174666769774559,0.289551416380508,0.493833318405881,0.335722141688191,0.154932363268555",National Treasure
9928,-0.214568376276568,"-0.660712748952544,0.0514715330655223,-0.135409286271754,0.265523203870577,0.107572117783686,0.0404470504059277,0.264834523453574,0.152396262480643,0.257664596535556,0.425645301425945",Robots
5255,-0.186549610999136,"-0.58516930271288,0.0882816681712485,-0.303064338337194,0.287525591951088,0.0297130919277659,0.182684183839274,0.346408252050287,0.182526483889998,0.466216816472023,0.47220655828255",The Polar Express
